"date","geoRegion","entries","pop","sumTotal","per100Persons","per100Persons_mean7d","per100PersonsTotal","mean7d","type","version","granularity"
2021-02-19,"AI",60,16128,968,0.37,0.3,6,48.86,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-20,"AI",0,16128,968,0,0.21,6,34.71,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-21,"AI",0,16128,968,0,0.15,6,24.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-22,"AI",11,16128,979,0.07,0.09,6.07,14.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-23,"AI",31,16128,1010,0.19,0.05,6.26,7.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-24,"AI",0,16128,1010,0,0.05,6.26,7.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-25,"AI",0,16128,1010,0,0.05,6.26,7.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-26,"AI",11,16128,1021,0.07,0.04,6.33,6,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-27,"AI",0,16128,1021,0,0.01,6.33,1.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-28,"AI",0,16128,1021,0,0.01,6.33,1.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-01,"AI",0,16128,1021,0,0.01,6.33,1.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-02,"AI",0,16128,1021,0,0,6.33,0,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-03,"AI",0,16128,1021,0,0,6.33,0,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-04,"AI",0,16128,1021,0,0,6.33,0,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-05,"AI",0,16128,1021,0,0,6.33,0,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-06,"AI",0,16128,1021,0,0.04,6.33,6.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-07,"AI",0,16128,1021,0,0.07,6.33,10.71,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-08,"AI",0,16128,1021,0,0.07,6.33,10.71,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-09,"AI",43,16128,1064,0.27,0.08,6.6,13.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-10,"AI",32,16128,1096,0.2,0.08,6.8,13.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-11,"AI",0,16128,1096,0,0.08,6.8,13.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-12,"AI",20,16128,1116,0.12,0.09,6.92,15.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-13,"AI",0,16128,1116,0,0.06,6.92,9,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-14,"AI",0,16128,1116,0,0.03,6.92,4.43,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-15,"AI",11,16128,1127,0.07,0.03,6.99,4.43,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-16,"AI",0,16128,1127,0,0.01,6.99,1.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-17,"AI",0,16128,1127,0,0.01,6.99,1.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-18,"AI",0,16128,1127,0,0.01,6.99,1.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-19,"AI",0,16128,1127,0,0.03,6.99,4.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-20,"AI",0,16128,1127,0,0.05,6.99,7.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-21,"AI",0,16128,1127,0,0.05,6.99,8.43,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-22,"AI",32,16128,1159,0.2,0.07,7.19,11.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-23,"AI",21,16128,1180,0.13,0.07,7.32,11.86,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-24,"AI",6,16128,1186,0.04,0.07,7.35,11.86,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-25,"AI",22,16128,1208,0.14,0.07,7.49,11.86,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-26,"AI",2,16128,1210,0.01,0.05,7.5,7.29,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-27,"AI",0,16128,1210,0,0.04,7.5,6.43,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-28,"AI",0,16128,1210,0,0.07,7.5,12,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-29,"AI",0,16128,1210,0,0.07,7.5,12,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-30,"AI",15,16128,1225,0.09,0.07,7.6,11.71,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-31,"AI",45,16128,1270,0.28,0.07,7.87,11.71,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-01,"AI",22,16128,1292,0.14,0.07,8.01,11.71,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-02,"AI",0,16128,1292,0,0.07,8.01,11.71,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-03,"AI",0,16128,1292,0,0.07,8.01,11,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-04,"AI",0,16128,1292,0,0.03,8.01,4.71,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-05,"AI",0,16128,1292,0,0.01,8.01,1.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-06,"AI",10,16128,1302,0.06,0.02,8.07,3.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-07,"AI",1,16128,1303,0.01,0.02,8.08,3.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-08,"AI",0,16128,1303,0,0.02,8.08,3.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-09,"AI",11,16128,1314,0.07,0.02,8.15,3.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-10,"AI",0,16128,1314,0,0.02,8.15,3.29,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-11,"AI",0,16128,1314,0,0.02,8.15,3.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-12,"AI",0,16128,1314,0,0.02,8.15,3.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-13,"AI",11,16128,1325,0.07,0.01,8.22,1.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-14,"AI",0,16128,1325,0,0.01,8.22,1.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-15,"AI",0,16128,1325,0,0.01,8.22,1.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-16,"AI",0,16128,1325,0,0.01,8.22,1.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-17,"AI",0,16128,1325,0,0.02,8.22,3.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-18,"AI",0,16128,1325,0,0.1,8.22,15.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-19,"AI",0,16128,1325,0,0.12,8.22,18.71,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-20,"AI",22,16128,1347,0.14,0.17,8.35,27.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-21,"AI",87,16128,1434,0.54,0.17,8.89,27.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-22,"AI",22,16128,1456,0.14,0.17,9.03,27.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-23,"AI",62,16128,1518,0.38,NA,9.41,NA,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-24,"AI",0,16128,1518,0,NA,9.41,NA,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-04-25,"AI",0,16128,1518,0,NA,9.41,NA,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2020-12-23,"AR",0,55445,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2020-12-24,"AR",0,55445,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2020-12-25,"AR",0,55445,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2020-12-26,"AR",0,55445,0,0,0,0,0,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2020-12-27,"AR",0,55445,0,0,0,0,0.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2020-12-28,"AR",0,55445,0,0,0,0,0.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2020-12-29,"AR",0,55445,0,0,0,0,0.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2020-12-30,"AR",1,55445,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2020-12-31,"AR",0,55445,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-01,"AR",0,55445,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-02,"AR",0,55445,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-03,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-04,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-05,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-06,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-07,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-08,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-09,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-10,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-11,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-12,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-13,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-14,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-15,"AR",0,55445,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-16,"AR",0,55445,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-17,"AR",0,55445,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-18,"AR",1,55445,2,0,0,0,0.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-19,"AR",0,55445,2,0,0,0,0.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-20,"AR",0,55445,2,0,0,0,0.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-21,"AR",0,55445,2,0,0,0,0.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-22,"AR",0,55445,2,0,0.02,0,13.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-23,"AR",0,55445,2,0,0.06,0,36,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-24,"AR",0,55445,2,0,0.1,0,54,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-25,"AR",95,55445,97,0.17,0.14,0.17,77.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-26,"AR",157,55445,254,0.28,0.15,0.46,86.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-27,"AR",126,55445,380,0.23,0.15,0.69,86.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-28,"AR",162,55445,542,0.29,0.15,0.98,86.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-29,"AR",63,55445,605,0.11,0.13,1.09,72.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-30,"AR",0,55445,605,0,0.09,1.09,50.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-01-31,"AR",0,55445,605,0,0.06,1.09,32.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-01,"AR",0,55445,605,0,0.02,1.09,9,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-02,"AR",0,55445,605,0,0,1.09,0,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-03,"AR",0,55445,605,0,0,1.09,0,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-04,"AR",0,55445,605,0,0,1.09,0,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-05,"AR",0,55445,605,0,0.05,1.09,27.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-06,"AR",0,55445,605,0,0.05,1.09,27.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-07,"AR",0,55445,605,0,0.05,1.09,27.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-08,"AR",193,55445,798,0.35,0.05,1.44,27.57,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-09,"AR",0,55445,798,0,0.06,1.44,32.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-10,"AR",0,55445,798,0,0.06,1.44,32.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-11,"AR",0,55445,798,0,0.06,1.44,32.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-12,"AR",32,55445,830,0.06,0.1,1.5,54.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-13,"AR",0,55445,830,0,0.14,1.5,77.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-14,"AR",0,55445,830,0,0.2,1.5,111.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-15,"AR",347,55445,1177,0.63,0.26,2.12,145,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-16,"AR",161,55445,1338,0.29,0.28,2.41,155.43,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-17,"AR",238,55445,1576,0.43,0.28,2.84,155.43,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-18,"AR",237,55445,1813,0.43,0.28,3.27,155.43,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-19,"AR",105,55445,1918,0.19,0.23,3.46,126.86,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-20,"AR",0,55445,1918,0,0.23,3.46,128.29,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-21,"AR",0,55445,1918,0,0.23,3.46,127.29,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-22,"AR",147,55445,2065,0.27,0.18,3.72,96.43,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-23,"AR",171,55445,2236,0.31,0.16,4.03,87,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-24,"AR",231,55445,2467,0.42,0.16,4.45,87,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-25,"AR",21,55445,2488,0.04,0.16,4.49,87,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-26,"AR",39,55445,2527,0.07,0.16,4.56,88.29,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-27,"AR",0,55445,2527,0,0.15,4.56,80.71,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-02-28,"AR",0,55445,2527,0,0.12,4.56,68.43,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-01,"AR",156,55445,2683,0.28,0.12,4.84,65.43,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-02,"AR",118,55445,2801,0.21,0.11,5.05,59.86,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-03,"AR",145,55445,2946,0.26,0.11,5.31,59.86,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-04,"AR",0,55445,2946,0,0.11,5.31,59.86,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-05,"AR",0,55445,2946,0,0.07,5.31,41.29,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-06,"AR",0,55445,2946,0,0.05,5.31,26.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-07,"AR",0,55445,2946,0,0.01,5.31,5.43,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-08,"AR",26,55445,2972,0.05,0.01,5.36,7,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-09,"AR",12,55445,2984,0.02,0.01,5.38,7,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-10,"AR",0,55445,2984,0,0.01,5.38,7,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-11,"AR",11,55445,2995,0.02,0.01,5.4,7,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-12,"AR",0,55445,2995,0,0.02,5.4,11,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-13,"AR",0,55445,2995,0,0.02,5.4,12.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-14,"AR",0,55445,2995,0,0.04,5.4,24.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-15,"AR",54,55445,3049,0.1,0.06,5.5,32.29,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-16,"AR",20,55445,3069,0.04,0.06,5.54,32.43,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-17,"AR",84,55445,3153,0.15,0.06,5.69,32.43,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-18,"AR",68,55445,3221,0.12,0.06,5.81,32.43,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-19,"AR",1,55445,3222,0,0.05,5.81,26.43,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-20,"AR",0,55445,3222,0,0.04,5.81,25.43,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-21,"AR",0,55445,3222,0,0.04,5.81,25.43,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-22,"AR",12,55445,3234,0.02,0.04,5.83,25.14,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-23,"AR",13,55445,3247,0.02,0.05,5.86,26.29,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
2021-03-24,"AR",84,55445,3331,0.15,0.05,6.01,26.29,"COVID19FullyVaccPersons","2021-04-27_09-34-50","detailed"
